Sex,Race/Ethnicity,Age,Stage at Diagnosis,Rate Type,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Modeled Rate (Regression Line),Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction
Male,Black (includes Hispanic),Ages 40-64,All Stages,Delay-adjusted Rates,2008,11.7291,10.2895,13.314,13.4312,,,,,
Male,Black (includes Hispanic),Ages 40-64,All Stages,Delay-adjusted Rates,2009,11.7455,10.3204,13.3126,13.5013,,,,,
Male,Black (includes Hispanic),Ages 40-64,All Stages,Delay-adjusted Rates,2010,13.1619,11.6689,14.7931,13.5717,,,,,
Male,Black (includes Hispanic),Ages 40-64,All Stages,Delay-adjusted Rates,2011,14.2371,12.6949,15.9149,13.6425,,,,,
Male,Black (includes Hispanic),Ages 40-64,All Stages,Delay-adjusted Rates,2012,12.8824,11.411,14.4898,13.7136,,,,,
Male,Black (includes Hispanic),Ages 40-64,All Stages,Delay-adjusted Rates,2013,15.0003,13.4223,16.7123,13.7852,,,,,
Male,Black (includes Hispanic),Ages 40-64,All Stages,Delay-adjusted Rates,2014,15.8902,14.2816,17.6306,13.8571,,,,,
Male,Black (includes Hispanic),Ages 40-64,All Stages,Delay-adjusted Rates,2015,12.6834,11.2197,14.2829,13.9294,,,,,
Male,Black (includes Hispanic),Ages 40-64,All Stages,Delay-adjusted Rates,2016,14.3806,12.821,16.0754,14.002,,,,,
Male,Black (includes Hispanic),Ages 40-64,All Stages,Delay-adjusted Rates,2017,14.6992,13.1101,16.4248,14.075,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2000,49.4691,40.976,59.2001,48.2305,2000-2017,-0.0885,-1.1596,0.9942,Stable
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2001,47.453,39.1978,56.9264,48.1878,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2002,44.1544,36.309,53.1877,48.1452,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2003,52.8907,44.4064,62.5246,48.1026,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2004,54.0691,45.4564,63.8268,48.06,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2005,42.6463,35.1268,51.2881,48.0175,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2006,48.8038,40.8389,57.8599,47.975,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2007,37.9979,31.0941,45.9691,47.9325,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2008,39.9025,32.948,47.8856,47.8901,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2009,46.7283,39.316,55.1292,47.8478,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2010,49.9785,42.352,58.5723,47.8054,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2011,50.0574,42.6185,58.4201,47.7631,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2012,56.5934,48.8202,65.248,47.7209,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2013,50.9535,43.7694,58.976,47.6786,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2014,49.0916,42.1806,56.8049,47.6364,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2015,46.6578,40.1892,53.8746,47.5943,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2016,50.1941,43.4858,57.6361,47.5522,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Observed Rates,2017,39.126,33.4006,45.5462,47.5101,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2000,49.4691,40.976,59.2001,46.8136,2000-2017,0.6057,-0.4537,1.6764,Stable
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2001,47.453,39.1978,56.9264,47.0971,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2002,44.1544,36.309,53.1877,47.3824,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2003,52.8907,44.4064,62.5246,47.6694,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2004,54.0691,45.4564,63.8268,47.9582,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2005,42.6463,35.1268,51.2881,48.2486,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2006,48.8038,40.8389,57.8599,48.5409,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2007,37.9979,31.0941,45.9691,48.8349,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2008,39.9025,32.948,47.8856,49.1307,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2009,47.1981,39.7114,55.6793,49.4283,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2010,51.002,43.2189,59.7644,49.7277,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2011,51.5497,43.889,60.151,50.0289,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2012,58.9673,50.8686,67.9702,50.332,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2013,53.5917,46.034,62.0148,50.6368,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2014,52.0798,44.7457,60.2467,50.9436,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2015,50.3723,43.3877,58.1414,51.2521,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2016,55.3479,47.9484,63.5284,51.5626,,,,,
Male,Black (includes Hispanic),Ages 65-74,All Stages,Delay-adjusted Rates,2017,44.8153,38.2533,52.1354,51.8749,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2000,72.6777,59.282,88.2188,75.1518,2000-2017,0.2253,-0.7978,1.2591,Stable
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2001,74.6536,61.1015,90.3324,75.3211,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2002,75.5732,62.0816,91.1498,75.4908,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2003,64.9422,52.5904,79.3442,75.6609,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2004,91.7895,76.9975,108.6001,75.8314,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2005,65.3295,53.0645,79.5775,76.0023,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2006,75.1566,61.9603,90.313,76.1735,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2007,75.5691,62.6467,90.3696,76.3452,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2008,75.2324,62.5465,89.7367,76.5172,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2009,82.1082,69.1096,96.8504,76.6896,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2010,75.8572,63.5961,89.7996,76.8624,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2011,65.9893,54.8976,78.6803,77.0356,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2012,91.048,78.1281,105.5024,77.2092,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2013,79.7031,67.9065,92.9719,77.3832,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2014,85.6435,73.5932,99.1118,77.5576,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2015,78.2826,67.0274,90.8948,77.7323,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2016,76.0357,65.1373,88.2404,77.9075,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Observed Rates,2017,66.722,56.7054,78.0006,78.083,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2000,72.6777,59.282,88.2188,72.8385,2000-2017,0.9354,-0.042,1.9224,Stable
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2001,74.6536,61.1015,90.3324,73.5199,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2002,75.5732,62.0816,91.1498,74.2076,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2003,64.9422,52.5904,79.3442,74.9017,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2004,91.7895,76.9975,108.6001,75.6024,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2005,65.3295,53.0645,79.5775,76.3096,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2006,75.1566,61.9603,90.313,77.0234,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2007,75.5691,62.6467,90.3696,77.7439,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2008,75.2324,62.5465,89.7367,78.4712,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2009,82.9134,69.7874,97.7932,79.2052,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2010,77.3122,64.8167,91.5081,79.9462,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2011,67.9874,56.56,81.0429,80.694,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2012,94.8654,81.4038,109.9007,81.4488,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2013,83.9148,71.4935,97.8556,82.2107,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2014,90.8913,78.1017,105.1521,82.9798,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2015,84.6103,72.4451,98.1994,83.756,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2016,83.9976,71.9571,97.4279,84.5395,,,,,
Male,Black (includes Hispanic),Ages 75+,All Stages,Delay-adjusted Rates,2017,76.4103,64.9325,89.2632,85.3303,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2000,2.324,1.7597,3.0124,2.8871,2000-2017,0.7254,-0.9321,2.4107,Stable
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2001,2.0202,1.4942,2.6711,2.9081,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2002,3.0087,2.3579,3.7837,2.9292,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2003,2.8849,2.2483,3.646,2.9504,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2004,3.7846,3.0464,4.6476,2.9718,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2005,3.1693,2.4961,3.9682,2.9934,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2006,2.9669,2.3162,3.7437,3.0151,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2007,3.6817,2.9555,4.5319,3.037,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2008,3.2365,2.5612,4.0353,3.059,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2009,2.7391,2.1178,3.485,3.0812,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2010,3.663,2.9406,4.5087,3.1035,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2011,3.0336,2.3773,3.8144,3.126,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2012,3.1393,2.4731,3.9298,3.1487,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2013,2.5885,1.9844,3.3184,3.1716,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2014,3.4464,2.7409,4.2779,3.1946,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2015,2.2795,1.7123,2.9742,3.2177,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2016,2.9996,2.3425,3.7837,3.2411,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Observed Rates,2017,3.6273,2.9012,4.4799,3.2646,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2000,2.324,1.7597,3.0124,2.8399,2000-2017,1.0991,-0.5391,2.7643,Stable
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2001,2.0202,1.4942,2.6711,2.8711,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2002,3.0087,2.3579,3.7837,2.9026,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2003,2.8849,2.2483,3.646,2.9345,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2004,3.7846,3.0464,4.6476,2.9668,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2005,3.1693,2.4961,3.9682,2.9994,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2006,2.9669,2.3162,3.7437,3.0324,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2007,3.6817,2.9555,4.5319,3.0657,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2008,3.2365,2.5612,4.0353,3.0994,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2009,2.7556,2.1305,3.5057,3.1334,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2010,3.6999,2.9702,4.5536,3.1679,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2011,3.0809,2.4144,3.8732,3.2027,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2012,3.2102,2.529,4.0174,3.2379,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2013,2.6531,2.0339,3.4001,3.2735,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2014,3.5566,2.8284,4.4132,3.3095,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2015,2.3871,1.7929,3.1122,3.3458,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2016,3.1638,2.4705,3.9883,3.3826,,,,,
Male,Black (includes Hispanic),Ages < 20,All Stages,Delay-adjusted Rates,2017,3.8884,3.1097,4.7991,3.4198,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2000,14.05,12.7479,15.4361,13.2745,2000-2017,-0.0258,-0.506,0.4568,Stable
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2001,12.4775,11.3069,13.7253,13.2711,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2002,13.2686,12.0827,14.5287,13.2677,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2003,12.9958,11.8593,14.202,13.2642,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2004,13.141,12.0246,14.3238,13.2608,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2005,12.8759,11.8347,13.9772,13.2574,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2006,12.9309,11.8932,14.0275,13.254,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2007,12.8984,11.8922,13.9601,13.2506,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2008,13.2589,12.2689,14.3014,13.2472,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2009,13.3946,12.4207,14.4185,13.2437,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2010,13.5762,12.6278,14.5717,13.2403,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2011,14.1811,13.2254,15.1822,13.2369,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2012,12.7693,11.8975,13.6836,13.2335,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2013,14.488,13.5755,15.4415,13.2301,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2014,13.142,12.3029,14.0197,13.2267,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2015,12.9578,12.1437,13.8088,13.2233,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2016,13.6032,12.7863,14.4556,13.2199,,,,,
Male,Hispanic (any race),All Ages,All Stages,Observed Rates,2017,12.134,11.3801,12.9218,13.2165,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2000,14.05,12.7479,15.4361,12.9498,2000-2017,0.4949,0.0507,0.9411,Trend is Rising
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2001,12.4775,11.3069,13.7253,13.0139,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2002,13.2686,12.0827,14.5287,13.0783,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2003,12.9958,11.8593,14.202,13.1431,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2004,13.141,12.0246,14.3238,13.2081,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2005,12.8759,11.8347,13.9772,13.2735,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2006,12.9309,11.8932,14.0275,13.3392,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2007,12.8984,11.8922,13.9601,13.4052,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2008,13.2589,12.2689,14.3014,13.4715,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2009,13.4883,12.507,14.5199,13.5382,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2010,13.768,12.8053,14.7784,13.6052,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2011,14.4877,13.5101,15.5116,13.6726,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2012,13.137,12.238,14.0796,13.7402,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2013,15.0124,14.0644,16.0025,13.8082,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2014,13.7117,12.8332,14.63,13.8766,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2015,13.6657,12.8033,14.5667,13.9452,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2016,14.5693,13.6886,15.4875,14.0143,,,,,
Male,Hispanic (any race),All Ages,All Stages,Delay-adjusted Rates,2017,13.3176,12.4828,14.1891,14.0836,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2000,4.9396,4.44,5.479,5.0081,2000-2017,1.1293,0.6683,1.5925,Trend is Rising
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2001,5.1963,4.6895,5.7415,5.0647,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2002,4.9575,4.4829,5.4683,5.1219,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2003,4.8077,4.3422,5.3088,5.1797,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2004,5.4384,4.9475,5.9641,5.2382,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2005,5.4357,4.9561,5.9487,5.2974,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2006,5.2303,4.7664,5.7268,5.3572,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2007,5.6526,5.171,6.1664,5.4177,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2008,5.6093,5.1367,6.1133,5.4789,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2009,5.6409,5.1733,6.139,5.5408,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2010,5.6945,5.2287,6.1902,5.6033,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2011,5.2829,4.8333,5.7626,5.6666,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2012,5.4285,4.9749,5.9118,5.7306,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2013,6.1762,5.693,6.689,5.7953,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2014,5.9769,5.5102,6.4724,5.8608,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2015,5.6817,5.2291,6.1626,5.927,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2016,6.3573,5.8769,6.8662,5.9939,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Observed Rates,2017,5.7379,5.2852,6.2186,6.0616,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2000,4.9396,4.44,5.479,4.9457,2000-2017,1.4125,0.9633,1.8637,Trend is Rising
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2001,5.1963,4.6895,5.7415,5.0155,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2002,4.9575,4.4829,5.4683,5.0864,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2003,4.8077,4.3422,5.3088,5.1582,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2004,5.4384,4.9475,5.9641,5.2311,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2005,5.4357,4.9561,5.9487,5.3049,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2006,5.2303,4.7664,5.7268,5.3799,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2007,5.6526,5.171,6.1664,5.4559,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2008,5.6093,5.1367,6.1133,5.5329,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2009,5.6636,5.1942,6.1636,5.6111,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2010,5.7425,5.2728,6.2424,5.6903,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2011,5.3494,4.8941,5.835,5.7707,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2012,5.5194,5.0582,6.0106,5.8522,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2013,6.308,5.8143,6.8315,5.9349,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2014,6.1296,5.6508,6.6375,6.0187,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2015,5.858,5.3914,6.3536,6.1037,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2016,6.5973,6.0989,7.1249,6.19,,,,,
Male,Hispanic (any race),Ages < 50,All Stages,Delay-adjusted Rates,2017,6.0465,5.5693,6.5528,6.2774,,,,,
Male,Hispanic (any race),Ages 50-64,All Stages,Observed Rates,2000,16.0718,13.274,19.2837,14.8596,2000-2017,-0.0741,-0.7963,0.6534,Stable
Male,Hispanic (any race),Ages 50-64,All Stages,Observed Rates,2001,14.8078,12.205,17.8007,14.8486,,,,,
Male,Hispanic (any race),Ages 50-64,All Stages,Observed Rates,2002,14.6989,12.1569,17.6125,14.8376,,,,,
